season,player,salary,real_value,difference,games,status,player_hh
2012-13,Russell Westbrook,13668750.0,22021139.0,8352389.0,84.0,U,Russell Westbrook
2008-09,David Lee,1788033.0,10127625.0,8339592.0,81.0,U,David Lee
2013-14,Lance Stephenson,981349.0,9305998.0,8324649.0,97.0,U,Lance Stephenson
2017-18,Dario Saric,2422560.0,10731349.0,8308789.0,88.0,U,Dario Saric
2013-14,James Harden,13668750.0,21952831.0,8284081.0,79.0,U,James Harden
2015-16,Kyle Lowry,12000000.0,20282473.0,8282473.0,97.0,U,Kyle Lowry
2020-21,Kendrick Nunn,1663861.0,9943546.0,8279685.0,60.0,U,Kendrick Nunn
2014-15,Nikola Vucevic,2902757.0,11178003.0,8275246.0,74.0,U,Nikola Vucevic
2012-13,Chandler Parsons,888250.0,9159477.0,8271227.0,82.0,U,Chandler Parsons
2016-17,Myles Turner,2380440.0,10610860.0,8230420.0,85.0,U,Myles Turner
2004-05,Steve Nash,8750000.0,16971426.0,8221426.0,90.0,U,Steve Nash
2019-20,Deandre Ayton,9562920.0,17767255.0,8204335.0,38.0,U,Deandre Ayton
2005-06,Tayshaun Prince,1763115.0,9956173.0,8193058.0,100.0,U,Tayshaun Prince
2003-04,Pau Gasol,2618395.0,10781583.0,8163188.0,82.0,U,Pau Gasol
2008-09,Tony Parker,11550000.0,19705342.0,8155342.0,77.0,U,Tony Parker
2009-10,Brook Lopez,2225880.0,10373699.0,8147819.0,82.0,U,Brook Lopez
2007-08,Caron Butler,8218990.0,16359155.0,8140165.0,64.0,U,Caron Butler
2008-09,Paul Millsap,797581.0,8924892.0,8127311.0,81.0,U,Paul Millsap
2021-22,Dejounte Murray,15428880.0,23544431.0,8115551.0,69.0,U,Dejounte Murray
2016-17,Joel Embiid,4826160.0,12937415.0,8111255.0,31.0,U,Joel Embiid
2003-04,Tim Duncan,12676125.0,20776825.0,8100700.0,79.0,U,Tim Duncan
2017-18,Jamal Murray,3355320.0,11431539.0,8076219.0,81.0,U,Jamal Murray
2011-12,Chris Paul,16359805.0,24416733.0,8056928.0,71.0,U,Chris Paul
2005-06,David West,1334160.0,9376472.0,8042312.0,74.0,U,David West
2018-19,Walt Lemon Jr.,176250.0,8188292.0,8012042.0,6.0,U,Walter Lemon Jr
2012-13,Greivis Vasquez,1191240.0,9197808.0,8006568.0,78.0,U,Greivis Vasquez
2015-16,DeMar DeRozan,9500000.0,17493156.0,7993156.0,98.0,U,DeMar DeRozan
1999-00,Eddie Jones,2500000.0,10489684.0,7989684.0,76.0,U,Eddie Jones
2011-12,Greg Monroe,3007920.0,10970435.0,7962515.0,66.0,U,Greg Monroe
2002-03,Elton Brand,4895656.0,12848681.0,7953025.0,62.0,U,Elton Brand
2004-05,Joe Johnson,2358954.0,10306647.0,7947693.0,91.0,U,Joe Johnson
2020-21,Jarrett Allen,3909902.0,11843564.0,7933662.0,63.0,U,Jarrett Allen
2012-13,Damian Lillard,3065040.0,10941810.0,7876770.0,82.0,U,Damian Lillard
2017-18,Andre Ingram,46079.0,7918355.0,7872276.0,2.0,U,Andre Ingram
2012-13,Kawhi Leonard,1861920.0,9724693.0,7862773.0,79.0,U,Kawhi Leonard
2004-05,Chauncey Billups,5455200.0,13298368.0,7843168.0,105.0,U,Chauncey Billups
2003-04,Michael Redd,3000000.0,10841456.0,7841456.0,87.0,U,Michael Redd
2012-13,Kyrie Irving,5530080.0,13366514.0,7836434.0,59.0,U,Kyrie Irving
2013-14,Jimmy Butler,1174080.0,9003734.0,7829654.0,72.0,U,Jimmy Butler
2016-17,Andrew Wiggins,6006600.0,13834714.0,7828114.0,82.0,U,Andrew Wiggins
2001-02,Steve Francis,3473520.0,11287524.0,7814004.0,57.0,U,Steve Francis
2004-05,Bobby Simmons,825000.0,8631362.0,7806362.0,75.0,U,Bobby Simmons
2016-17,Zach LaVine,2240880.0,10044271.0,7803391.0,47.0,U,Zach LaVine
2020-21,Jalen Brunson,1663861.0,9463328.0,7799467.0,75.0,U,Jalen Brunson
2020-21,Deandre Ayton,10018200.0,17804476.0,7786276.0,91.0,U,Deandre Ayton
2012-13,John Wall,5915880.0,13701657.0,7785777.0,49.0,U,John Wall
2009-10,Deron Williams,12323900.0,20098037.0,7774137.0,86.0,U,Deron Williams
2013-14,Andre Drummond,2462400.0,10235131.0,7772731.0,81.0,U,Andre Drummond
2013-14,Goran Dragic,7500000.0,15269075.0,7769075.0,76.0,U,Goran Dragic
2007-08,Danny Granger,1516800.0,9275235.0,7758435.0,80.0,U,Danny Granger
2018-19,Myles Turner,3294994.0,11038244.0,7743250.0,78.0,U,Myles Turner
2016-17,DeMarcus Cousins,15756438.0,23480089.0,7723651.0,72.0,U,DeMarcus Cousins
2003-04,Amar'e Stoudemire,1899720.0,9600976.0,7701256.0,55.0,U,Amare Stoudemire
2019-20,Christian Wood,1645357.0,9338893.0,7693536.0,62.0,U,Christian Wood
2019-20,Buddy Hield,4861207.0,12548045.0,7686838.0,72.0,U,Buddy Hield
2006-07,Josh Smith,1460640.0,9142200.0,7681560.0,72.0,U,Josh Smith
2011-12,Jrue Holiday,1741440.0,9422554.0,7681114.0,78.0,U,Jrue Holiday
2009-10,David Lee,7000000.0,14665167.0,7665167.0,81.0,U,David Lee
2017-18,Terry Rozier,1988520.0,9638288.0,7649768.0,99.0,U,Terry Rozier
2017-18,T.J. Warren,3152930.0,10789551.0,7636621.0,65.0,U,TJ Warren
2008-09,Dwight Howard,13758000.0,21389546.0,7631546.0,102.0,U,Dwight Howard
2011-12,Jeff Teague,1579920.0,9177655.0,7597735.0,72.0,U,Jeff Teague
2021-22,Mikal Bridges,5557725.0,13154754.0,7597029.0,95.0,U,Mikal Bridges
2000-01,Tim Duncan,9660000.0,17254301.0,7594301.0,95.0,U,Tim Duncan
2020-21,OG Anunoby,3872215.0,11459550.0,7587335.0,43.0,U,OG Anunoby
2001-02,Sam Cassell,4350000.0,11916733.0,7566733.0,74.0,U,Sam Cassell
2002-03,Tony Parker,800400.0,8363860.0,7563460.0,106.0,U,Tony Parker
2000-01,Jerry Stackhouse,5310000.0,12872841.0,7562841.0,80.0,U,Jerry Stackhouse
2012-13,Blake Griffin,7226891.0,14789596.0,7562705.0,86.0,U,Blake Griffin
2018-19,DeMarcus Cousins,5337000.0,12889128.0,7552128.0,38.0,U,DeMarcus Cousins
2019-20,Brandon Clarke,2478840.0,10024587.0,7545747.0,59.0,U,Brandon Clarke
2009-10,Rudy Gay,3280997.0,10825061.0,7544064.0,80.0,U,Rudy Gay
2014-15,Hassan Whiteside,775191.0,8316032.0,7540841.0,48.0,U,Hassan Whiteside
2010-11,Jrue Holiday,1627920.0,9152693.0,7524773.0,87.0,U,Jrue Holiday
1998-99,Stephon Marbury,2562000.0,10085010.0,7523010.0,49.0,U,Stephon Marbury
2012-13,Kemba Walker,2532960.0,10034873.0,7501913.0,82.0,U,Kemba Walker
2015-16,Rudy Gobert,1175880.0,8664136.0,7488256.0,61.0,U,Rudy Gobert
2019-20,Luke Kennard,3827160.0,11306089.0,7478929.0,28.0,U,Luke Kennard
2004-05,Zach Randolph,1504272.0,8968741.0,7464469.0,46.0,U,Zach Randolph
2007-08,Rajon Rondo,1229280.0,8693476.0,7464196.0,103.0,U,Rajon Rondo
2012-13,Serge Ibaka,2253061.0,9702915.0,7449854.0,91.0,U,Serge Ibaka
2009-10,LaMarcus Aldridge,5844827.0,13293801.0,7448974.0,84.0,U,LaMarcus Aldridge
2002-03,Steve Nash,5750000.0,13192540.0,7442540.0,102.0,U,Steve Nash
2009-10,Tyreke Evans,3610080.0,11050962.0,7440882.0,72.0,U,Tyreke Evans
2018-19,Julius Randle,8641000.0,16066148.0,7425148.0,73.0,U,Julius Randle
2001-02,Allen Iverson,11250000.0,18668962.0,7418962.0,65.0,U,Allen Iverson
2005-06,Mike James (1975),3410000.0,10823662.0,7413662.0,79.0,U,Mike James (1975)
2019-20,Mitchell Robinson,1559712.0,8970230.0,7410518.0,61.0,U,Mitchell Robinson
2021-22,Brandon Clarke,2726880.0,10124568.0,7397688.0,76.0,U,Brandon Clarke
2011-12,Stephen Curry,3117120.0,10514256.0,7397136.0,26.0,U,Stephen Curry
2020-21,Oshae Brissett,1255493.0,8643279.0,7387786.0,23.0,U,Oshae Brissett
2018-19,Trae Young,5363280.0,12748514.0,7385234.0,81.0,U,Trae Young
2012-13,Jeff Teague,2433076.0,9815837.0,7382761.0,86.0,U,Jeff Teague
2010-11,Brook Lopez,2413320.0,9768680.0,7355360.0,82.0,U,Brook Lopez
2012-13,JR Smith,2806452.0,10158334.0,7351882.0,91.0,U,JR Smith
2010-11,Al Horford,5444857.0,12777327.0,7332470.0,89.0,U,Al Horford
2007-08,Amar'e Stoudemire,13762775.0,21093297.0,7330522.0,84.0,U,Amare Stoudemire
2018-19,Lauri Markkanen,4536120.0,11857981.0,7321861.0,52.0,U,Lauri Markkanen
2004-05,Jason Richardson,3534018.0,10854328.0,7320310.0,72.0,U,Jason Richardson
2000-01,Tracy McGrady,9660000.0,16960102.0,7300102.0,81.0,U,Tracy McGrady
2019-20,T.J. Warren,11060000.0,18340101.0,7280101.0,71.0,U,TJ Warren
2015-16,Karl-Anthony Towns,5703600.0,12979746.0,7276146.0,82.0,U,Karl-Anthony Towns
2002-03,Pau Gasol,3193680.0,10465417.0,7271737.0,82.0,U,Pau Gasol
2019-20,Ja Morant,8730240.0,15997129.0,7266889.0,68.0,U,Ja Morant
2020-21,Tyrese Haliburton,3831840.0,11095497.0,7263657.0,58.0,U,Tyrese Haliburton
2020-21,Ja Morant,9166800.0,16426479.0,7259679.0,70.0,U,Ja Morant
1998-99,Jason Kidd,6041000.0,13282129.0,7241129.0,53.0,U,Jason Kidd
2019-20,Duncan Robinson,1416852.0,8652155.0,7235303.0,94.0,U,Duncan Robinson
2012-13,Brandon Jennings,3179493.0,10405915.0,7226422.0,84.0,U,Brandon Jennings
2021-22,Cameron Oliver,85578.0,7305651.0,7220073.0,2.0,U,Cameron Oliver
2020-21,Robert Williams III,2029920.0,9246409.0,7216489.0,56.0,U,Robert Williams
2018-19,Anthony Davis,25434263.0,32637035.0,7202772.0,56.0,U,Anthony Davis
2018-19,Derrick White,1667160.0,8857192.0,7190032.0,74.0,U,Derrick White
2018-19,Jarrett Allen,2034120.0,9208155.0,7174035.0,85.0,U,Jarrett Allen
2019-20,Dejounte Murray,2321735.0,9478745.0,7157010.0,66.0,U,Dejounte Murray
2011-12,Roy Hibbert,2588590.0,9744946.0,7156356.0,76.0,U,Roy Hibbert
2002-03,Andrei Kirilenko,893400.0,8046994.0,7153594.0,85.0,U,Andrei Kirilenko
2021-22,Mitchell Robinson,1802057.0,8920688.0,7118631.0,72.0,U,Mitchell Robinson
2006-07,Dwight Howard,4806720.0,11920901.0,7114181.0,86.0,U,Dwight Howard
2017-18,Jimmy Butler,18696918.0,25791300.0,7094382.0,64.0,U,Jimmy Butler
2004-05,Michael Redd,3000000.0,10064023.0,7064023.0,75.0,U,Michael Redd
2017-18,Spencer Dinwiddie,1524305.0,8579160.0,7054855.0,80.0,U,Spencer Dinwiddie
2004-05,Ndudi Ebi,901440.0,7953200.0,7051760.0,2.0,U,Ndudi Ebi
2001-02,Wally Szczerbiak,2313240.0,9348501.0,7035261.0,85.0,U,Wally Szczerbiak
2017-18,Josh Richardson,1471382.0,8485552.0,7014170.0,86.0,U,Josh Richardson
2003-04,LeBron James,4018920.0,11031458.0,7012538.0,79.0,U,LeBron James
2019-20,Carmelo Anthony,2159029.0,9169693.0,7010664.0,64.0,U,Carmelo Anthony
2017-18,Rondae Hollis-Jefferson,1455720.0,8464462.0,7008742.0,68.0,U,Rondae Hollis-Jefferson
2016-17,Dion Waiters,2898000.0,9902932.0,7004932.0,46.0,U,Dion Waiters
2002-03,Sam Cassell,4850000.0,11846241.0,6996241.0,84.0,U,Sam Cassell
2020-21,Gary Trent Jr.,1663861.0,8652564.0,6988703.0,58.0,U,Gary Trent Jr
2000-01,Sam Cassell,4000000.0,10979303.0,6979303.0,94.0,U,Sam Cassell
2010-11,LaMarcus Aldridge,11244000.0,18218195.0,6974195.0,87.0,U,LaMarcus Aldridge
2016-17,Elfrid Payton,2613600.0,9573253.0,6959653.0,82.0,U,Elfrid Payton
2020-21,Reggie Jackson,2331593.0,9288022.0,6956429.0,86.0,U,Reggie Jackson
2017-18,DeMarcus Cousins,18063850.0,25019289.0,6955439.0,48.0,U,DeMarcus Cousins
2020-21,Mitchell Robinson,1663861.0,8598122.0,6934261.0,31.0,U,Mitchell Robinson
2000-01,Andre Miller,1808400.0,8739237.0,6930837.0,82.0,U,Andre Miller
2016-17,Devin Booker,2223600.0,9149116.0,6925516.0,78.0,U,Devin Booker
2014-15,LeBron James,20644400.0,27558325.0,6913925.0,89.0,U,LeBron James
1998-99,Kobe Bryant,1319000.0,8229840.0,6910840.0,58.0,U,Kobe Bryant
2004-05,Pau Gasol,4318481.0,11213718.0,6895237.0,60.0,U,Pau Gasol
2019-20,Collin Sexton,4764960.0,11647267.0,6882307.0,65.0,U,Collin Sexton
2004-05,Yao Ming,4436880.0,11308341.0,6871461.0,87.0,U,Yao Ming
2007-08,Chauncey Billups,10000000.0,16852753.0,6852753.0,93.0,U,Chauncey Billups
2019-20,Kendrick Nunn,1416852.0,8265704.0,6848852.0,82.0,U,Kendrick Nunn
2016-17,George Hill,8000000.0,14847901.0,6847901.0,57.0,U,George Hill
2006-07,Al Jefferson,1618320.0,8462357.0,6844037.0,69.0,U,Al Jefferson
2013-14,D.J. Augustin,592279.0,7428994.0,6836715.0,76.0,U,DJ Augustin
2013-14,John Wall,7459924.0,14296318.0,6836394.0,93.0,U,John Wall
2018-19,Caris LeVert,1702800.0,8532400.0,6829600.0,45.0,U,Caris LeVert
2012-13,Greg Monroe,3217680.0,10046543.0,6828863.0,81.0,U,Greg Monroe
2014-15,Andre Drummond,2568360.0,9395796.0,6827436.0,82.0,U,Andre Drummond
2016-17,Jordan Crawford,234920.0,7044586.0,6809666.0,19.0,U,Jordan Crawford
2000-01,Baron Davis,2916000.0,9710572.0,6794572.0,92.0,U,Baron Davis
2010-11,Brandon Jennings,2331120.0,9124540.0,6793420.0,63.0,U,Brandon Jennings
2002-03,Metta World Peace,1904860.0,8694347.0,6789487.0,75.0,U,Metta World Peace
2014-15,DeMarre Carroll,2500000.0,9279254.0,6779254.0,86.0,U,DeMarre Carroll
2020-21,Monte Morris,1723707.0,8486461.0,6762754.0,57.0,U,Monte Morris
2015-16,Kevin Durant,21971850.0,28725447.0,6753597.0,90.0,U,Kevin Durant
2004-05,Kevin Garnett,16000000.0,22750050.0,6750050.0,82.0,U,Kevin Garnett
1997-98,Tim Duncan,2967840.0,9715438.0,6747598.0,91.0,U,Tim Duncan
2004-05,Richard Jefferson,2266794.0,9009742.0,6742948.0,37.0,U,Richard Jefferson
2013-14,Terrence Jones,1551840.0,8291717.0,6739877.0,82.0,U,Terrence Jones
2020-21,Derrick White,3516284.0,10255171.0,6738887.0,36.0,U,Derrick White
2005-06,Pau Gasol,10993000.0,17724627.0,6731627.0,84.0,U,Pau Gasol
2016-17,Jeff Teague,8000000.0,14725943.0,6725943.0,86.0,U,Jeff Teague
2010-11,Joakim Noah,3128536.0,9844434.0,6715898.0,64.0,U,Joakim Noah
2008-09,Ronnie Brewer,1834680.0,8550255.0,6715575.0,86.0,U,Ronnie Brewer
2013-14,Kyrie Irving,5915880.0,12624212.0,6708332.0,71.0,U,Kyrie Irving
2003-04,Karl Malone,1500000.0,8205673.0,6705673.0,63.0,U,Karl Malone
2019-20,Eric Paschall,898310.0,7602170.0,6703860.0,60.0,U,Eric Paschall
2003-04,Metta World Peace,5473684.0,12174722.0,6701038.0,88.0,U,Metta World Peace
2004-05,Manu Ginobili,6603500.0,13301734.0,6698234.0,97.0,U,Manu Ginobili
2016-17,Kyrie Irving,17638063.0,24335478.0,6697415.0,90.0,U,Kyrie Irving
2017-18,Kyle Kuzma,1423560.0,8113346.0,6689786.0,77.0,U,Kyle Kuzma
2003-04,Chauncey Billups,5000600.0,11686498.0,6685898.0,101.0,U,Chauncey Billups
2019-20,OG Anunoby,2281800.0,8967146.0,6685346.0,80.0,U,OG Anunoby
2009-10,Stephen Curry,2710560.0,9385561.0,6675001.0,80.0,U,Stephen Curry
2005-06,Jameer Nelson,1189200.0,7856597.0,6667397.0,62.0,U,Jameer Nelson
2020-21,Kevin Porter Jr.,1717981.0,8369142.0,6651161.0,26.0,U,Kevin Porter
2002-03,Richard Hamilton,2681783.0,9323168.0,6641385.0,99.0,U,Richard Hamilton
2001-02,Steve Nash,5750000.0,12389090.0,6639090.0,90.0,U,Steve Nash
2002-03,Baron Davis,3942922.0,10576519.0,6633597.0,55.0,U,Baron Davis
2014-15,Kemba Walker,3452183.0,10065999.0,6613816.0,62.0,U,Kemba Walker
2014-15,Rudy Gobert,1127400.0,7731562.0,6604162.0,82.0,U,Rudy Gobert
2018-19,Dwyane Wade,2393887.0,8991080.0,6597193.0,72.0,U,Dwyane Wade
2012-13,Tony Parker,12500000.0,19097063.0,6597063.0,87.0,U,Tony Parker
2002-03,Richard Jefferson,1482840.0,8076110.0,6593270.0,100.0,U,Richard Jefferson
2004-05,Allen Iverson,14625000.0,21216968.0,6591968.0,80.0,U,Allen Iverson
2017-18,Jusuf Nurkic,2947304.0,9538164.0,6590860.0,83.0,U,Jusuf Nurkic
2001-02,Tracy McGrady,10865250.0,17450336.0,6585086.0,80.0,U,Tracy McGrady
2007-08,Manu Ginobili,9079811.0,15663240.0,6583429.0,91.0,U,Manu Ginobili
2019-20,Alec Burks,2320044.0,8890990.0,6570946.0,70.0,U,Alec Burks
2003-04,Manu Ginobili,1457500.0,8023902.0,6566402.0,87.0,U,Manu Ginobili
2021-22,Saddiq Bey,2824320.0,9384251.0,6559931.0,82.0,U,Saddiq Bey
2019-20,Damion Lee,842327.0,7395146.0,6552819.0,49.0,U,Damion Lee
2006-07,Ben Gordon,3862080.0,10410775.0,6548695.0,92.0,U,Ben Gordon
2006-07,David Lee,926040.0,7473052.0,6547012.0,58.0,U,David Lee
2016-17,Kemba Walker,12000000.0,18540945.0,6540945.0,79.0,U,Kemba Walker
2012-13,Kenneth Faried,1348800.0,7879486.0,6530686.0,85.0,U,Kenneth Faried
2019-20,Derrick White,1948080.0,8478456.0,6530376.0,68.0,U,Derrick White
2017-18,Kyrie Irving,18868626.0,25386201.0,6517575.0,60.0,U,Kyrie Irving
2008-09,Ramon Sessions,722517.0,7232451.0,6509934.0,79.0,U,Ramon Sessions
2006-07,Kirk Hinrich,3192628.0,9702423.0,6509795.0,90.0,U,Kirk Hinrich
2017-18,Trey Burke,784160.0,7278011.0,6493851.0,36.0,U,Trey Burke
2005-06,Caron Butler,2461617.0,8951190.0,6489573.0,81.0,U,Caron Butler
2000-01,Shaquille O'Neal,19285715.0,25774902.0,6489187.0,90.0,U,Shaquille O'Neal
2021-22,Bobby Portis,4347600.0,10820641.0,6473041.0,84.0,U,Bobby Portis
2005-06,Kirk Hinrich,2513880.0,8980827.0,6466947.0,87.0,U,Kirk Hinrich
2021-22,LaMarcus Aldridge,2641691.0,9102754.0,6461063.0,47.0,U,LaMarcus Aldridge
2013-14,Nikola Vucevic,1892280.0,8353265.0,6460985.0,57.0,U,Nikola Vucevic
2001-02,Kobe Bryant,11250000.0,17697570.0,6447570.0,99.0,U,Kobe Bryant
2000-01,Darrell Armstrong,3100000.0,9543610.0,6443610.0,79.0,U,Darrell Armstrong
2010-11,D.J. Augustin,2540400.0,8983226.0,6442826.0,82.0,U,DJ Augustin
2008-09,Nate Robinson,2020179.0,8449546.0,6429367.0,74.0,U,Nate Robinson
2003-04,Dwyane Wade,2636400.0,9060702.0,6424302.0,74.0,U,Dwyane Wade
2002-03,Allen Iverson,12375000.0,18798333.0,6423333.0,94.0,U,Allen Iverson
2017-18,Myles Turner,2483040.0,8899648.0,6416608.0,72.0,U,Myles Turner
2013-14,Kenneth Faried,1442880.0,7834847.0,6391967.0,80.0,U,Kenneth Faried
2002-03,Paul Pierce,10067750.0,16443148.0,6375398.0,89.0,U,Paul Pierce
2004-05,Kirk Hinrich,2349840.0,8709178.0,6359338.0,83.0,U,Kirk Hinrich
1995-96,Terrell Brandon,1155000.0,7512930.0,6357930.0,78.0,U,Terrell Brandon
2021-22,Anfernee Simons,3938818.0,10294450.0,6355632.0,57.0,U,Anfernee Simons
2011-12,Ersan Ilyasova,2541000.0,8892276.0,6351276.0,60.0,U,Ersan Ilyasova
2017-18,Malcolm Brogdon,1312611.0,7659747.0,6347136.0,55.0,U,Malcolm Brogdon
2010-11,Rodney Stuckey,2767126.0,9107992.0,6340866.0,70.0,U,Rodney Stuckey
2021-22,Scottie Barnes,7280400.0,13601592.0,6321192.0,78.0,U,Scottie Barnes
2007-08,Hedo Turkoglu,6373900.0,12690988.0,6317088.0,92.0,U,Hidayet Turkoglu
2009-10,Rodney Stuckey,1805040.0,8119580.0,6314540.0,73.0,U,Rodney Stuckey
2001-02,Peja Stojakovic,5000000.0,11292081.0,6292081.0,81.0,U,Predrag Stojakovic
2020-21,T.J. McConnell,3500000.0,9768967.0,6268967.0,71.0,U,TJ McConnell
2003-04,Yao Ming,4147560.0,10412509.0,6264949.0,87.0,U,Yao Ming
2009-10,Brandon Jennings,2168520.0,8431497.0,6262977.0,89.0,U,Brandon Jennings
2015-16,Rodney Hood,1348440.0,7610133.0,6261693.0,79.0,U,Rodney Hood
2021-22,Deandre Ayton,12632950.0,18853693.0,6220743.0,71.0,U,Deandre Ayton
2004-05,Jamaal Tinsley,1554326.0,7757963.0,6203637.0,49.0,U,Jamaal Tinsley
2012-13,Mike Conley,7180000.0,13383634.0,6203634.0,95.0,U,Mike Conley
1996-97,Scottie Pippen,2250000.0,8435633.0,6185633.0,101.0,U,Scottie Pippen
2004-05,Tracy McGrady,14487000.0,20670141.0,6183141.0,85.0,U,Tracy McGrady
2007-08,Grant Hill,1830000.0,8009916.0,6179916.0,73.0,U,Grant Hill
2018-19,JaVale McGee,2393887.0,8568252.0,6174365.0,75.0,U,JaVale McGee
2004-05,Udonis Haslem,620046.0,6793755.0,6173709.0,95.0,U,Udonis Haslem
2014-15,Brandon Knight,3553917.0,9710509.0,6156592.0,63.0,U,Brandon Knight
2019-20,LeBron James,37436858.0,43590890.0,6154032.0,88.0,U,LeBron James
2006-07,Nenad Krstic,1080480.0,7233502.0,6153022.0,26.0,U,Nenad Krstic
2006-07,Mo Williams,1920000.0,8069967.0,6149967.0,68.0,U,Maurice Williams
1998-99,Eddie Jones,2200000.0,8348155.0,6148155.0,50.0,U,Eddie Jones
2020-21,Tyler Herro,3822240.0,9969431.0,6147191.0,58.0,U,Tyler Herro
2003-04,Stephen Jackson,1000000.0,7146078.0,6146078.0,80.0,U,Stephen Jackson
1996-97,Grant Hill,5025000.0,11169812.0,6144812.0,85.0,U,Grant Hill
2007-08,Chris Bosh,12455000.0,18591746.0,6136746.0,72.0,U,Chris Bosh
2019-20,Dillon Brooks,1618520.0,7744616.0,6126096.0,74.0,U,Dillon Brooks
2021-22,Luguentz Dort,1782621.0,7907433.0,6124812.0,51.0,U,Luguentz Dort
2002-03,Jason Kidd,9265000.0,15381916.0,6116916.0,100.0,U,Jason Kidd
2019-20,Tyler Herro,3640200.0,9757105.0,6116905.0,76.0,U,Tyler Herro
2003-04,Carmelo Anthony,3229200.0,9345579.0,6116379.0,86.0,U,Carmelo Anthony
1997-98,Scottie Pippen,2775000.0,8889593.0,6114593.0,65.0,U,Scottie Pippen
2010-11,Ty Lawson,1546560.0,7659184.0,6112624.0,85.0,U,Ty Lawson
2018-19,Monte Morris,1349383.0,7460955.0,6111572.0,96.0,U,Monte Morris
2015-16,Pau Gasol,7448760.0,13555436.0,6106676.0,72.0,U,Pau Gasol
2011-12,Serge Ibaka,1288200.0,7386487.0,6098287.0,86.0,U,Serge Ibaka
2016-17,Kristaps Porzingis,4317720.0,10413955.0,6096235.0,66.0,U,Kristaps Porzingis
2007-08,Kobe Bryant,19490625.0,25584124.0,6093499.0,103.0,U,Kobe Bryant
2021-22,Kevin Porter Jr.,1782621.0,7875405.0,6092784.0,61.0,U,Kevin Porter
2016-17,Malcolm Brogdon,875000.0,6962728.0,6087728.0,81.0,U,Malcolm Brogdon
2004-05,Josh Howard,863640.0,6947963.0,6084323.0,89.0,U,Josh Howard
2014-15,Khris Middleton,915243.0,6993387.0,6078144.0,85.0,U,Khris Middleton
1998-99,Grant Hill,6675000.0,12745765.0,6070765.0,55.0,U,Grant Hill
2003-04,Steve Nash,5750000.0,11796013.0,6046013.0,83.0,U,Steve Nash
2011-12,Kenneth Faried,1254720.0,7280053.0,6025333.0,53.0,U,Kenneth Faried
2020-21,Enes Freedom,5005350.0,11023790.0,6018440.0,77.0,U,Enes Kanter
2007-08,Rudy Gay,2411160.0,8417316.0,6006156.0,81.0,U,Rudy Gay
2012-13,Chris Paul,17779457.0,23766795.0,5987338.0,76.0,U,Chris Paul
2017-18,Kemba Walker,12000000.0,17982093.0,5982093.0,80.0,U,Kemba Walker
1994-95,Hakeem Olajuwon,3169900.0,9149318.0,5979418.0,94.0,U,Hakeem Olajuwon
2003-04,Jason Richardson,2789280.0,8763342.0,5974062.0,78.0,U,Jason Richardson
2007-08,Devin Harris,3995003.0,9968835.0,5973832.0,64.0,U,Devin Harris
2018-19,Thomas Bryant,1378242.0,7331887.0,5953645.0,72.0,U,Thomas Bryant
2006-07,Brandon Roy,2681880.0,8631996.0,5950116.0,57.0,U,Brandon Roy
1999-00,Shaquille O'Neal,17142858.0,23089206.0,5946348.0,102.0,U,Shaquille O'Neal
2000-01,Lamar Odom,2628960.0,8567485.0,5938525.0,76.0,U,Lamar Odom
2008-09,Derrick Rose,4822800.0,10759535.0,5936735.0,88.0,U,Derrick Rose
2004-05,Chris Bosh,3129720.0,9060071.0,5930351.0,81.0,U,Chris Bosh
2003-04,Kenyon Martin,5128689.0,11048280.0,5919591.0,76.0,U,Kenyon Martin
2006-07,Yao Ming,12455000.0,18373258.0,5918258.0,55.0,U,Yao Ming
2000-01,Jason Kidd,7680000.0,13585379.0,5905379.0,81.0,U,Jason Kidd
2007-08,Ronnie Brewer,1715040.0,7609401.0,5894361.0,88.0,U,Ronnie Brewer
2017-18,Julius Randle,4149242.0,10033646.0,5884404.0,82.0,U,Julius Randle
2007-08,LaMarcus Aldridge,4329360.0,10211579.0,5882219.0,76.0,U,LaMarcus Aldridge
2009-10,Joakim Noah,2455680.0,8337318.0,5881638.0,69.0,U,Joakim Noah
2002-03,Matt Harpring,4000000.0,9881585.0,5881585.0,83.0,U,Matt Harpring
2019-20,Lou Williams,8000000.0,13870163.0,5870163.0,78.0,U,Louis Williams
2020-21,Brandon Clarke,2602920.0,8472176.0,5869256.0,61.0,U,Brandon Clarke
2002-03,Jerry Stackhouse,6375000.0,12238689.0,5863689.0,70.0,U,Jerry Stackhouse
2015-16,Jonas Valanciunas,4660482.0,10522473.0,5861991.0,72.0,U,Jonas Valanciunas
2020-21,Bruce Brown,1663861.0,7521601.0,5857740.0,77.0,U,Bruce Brown
2014-15,Reggie Jackson,2325680.0,8182898.0,5857218.0,77.0,U,Reggie Jackson
2020-21,Keldon Johnson,2048040.0,7900411.0,5852371.0,70.0,U,Keldon Johnson
2005-06,Tony Parker,8400000.0,14245547.0,5845547.0,93.0,U,Tony Parker
2011-12,DeMarcus Cousins,3627720.0,9470437.0,5842717.0,64.0,U,DeMarcus Cousins
2001-02,Jeff McInnis,590850.0,6415242.0,5824392.0,81.0,U,Jeff McInnis
1996-97,Tim Hardaway,2500000.0,8320701.0,5820701.0,98.0,U,Tim Hardaway
2016-17,Mason Plumlee,2328530.0,8140220.0,5811690.0,81.0,U,Mason Plumlee
